,d__Eukaryota;p__Cercozoa;c__Filosa-Chlorarachnea;o__Chlorarachniophyceae;f__Chlorarachniaceae,d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales;f__Chlorodendraceae,d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales;f__Dolichomastigaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae,d__Eukaryota;p__Chlorophyta;c__Nephroselmidophyceae;o__Nephroselmidales;f__Nephroselmidaceae,d__Eukaryota;p__Chlorophyta;c__Pedinophyceae;o__Pedinomonadales;f__Pedinomonadaceae,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX;f__Prasinococcales_XXXX,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX;f__Prasinophyceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7C,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7_X-A,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7_X-B,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-9;f__Prasino-clade-9_XX,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales-clade-6;f__Pycnococcaceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales;f__Pycnococcaceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales;f__Pterospermataceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales;f__Pyramimonadaceae,d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_XX;f__Trebouxiophyceae_XXXX,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Chroomonadaceae,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadaceae,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadales_XX,d__Eukaryota;p__Dinophyta;c__Dinophyceae;o__Brachidiniales;f__Brachidiniaceae,d__Eukaryota;p__Discoba;c__Euglenozoa;o__Eutreptiales;f__Eutreptiaceae,d__Eukaryota;p__Haptophyta;c__Pavlovophyceae;o__Pavlovales;f__Pavlovaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Calcidiscaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Coccolithaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Hymenomonadaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales;f__Isochrysidaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales;f__Noelaerhabdaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Phaeocystales;f__Phaeocystaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales;f__Chrysochromulinaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales;f__Prymnesiaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Braarudosphaeraceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Prymnesiophyceae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Prymnesiophycidae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophycidae_XX;f__Prymnesiophycidae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Syracosphaerales;f__Syracosphaeraceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Zygodiscales;f__Helicosphaeraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariales;f__Bacillariaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyceae_X;f__Bacillariophyceae_XXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyta_XX;f__Bacillariophyta_XXXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Chaetocerotales;f__Chaetocerotaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Corethrales;f__Corethraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscales;f__Coscinodiscaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscophyceae_X;f__Coscinodiscophyceae_XXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymatosirales;f__Cymatosiraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymbellales;f__Cymbellaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Rhizosoleniales;f__Rhizosoleniaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassionematales;f__Thalassionemataceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassiosirales;f__Thalassiosiraceae,d__Eukaryota;p__Ochrophyta;c__Bolidophyceae;o__Bolidomonadales;f__Bolidomonadaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chromulinales;f__Chromulinaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chrysophyceae-Synurophyceae_XX;f__Chrysophyceae-Synurophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chrysosphaeraceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chrysophyceae_XX;f__Chrysophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Dictyochophyceae_XX;f__Dictyochophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Florenciellales;f__Florenciellales_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales;f__Pedinellaceae,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Rhizochromulinales;f__Rhizochromulinaceae,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagomonadales;f__Pelagomonadaceae,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagophyceae_XX;f__Pelagophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Sarcinochrysidales;f__Sarcinochrysidaceae,d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Chattonellaceae,d__Eukaryota;p__Rappemonad;c__Rappemonad_X;o__Rappemonad_XXX;f__Rappemonad_XXXXX,d__Eukaryota;p__Stramenopiles_X;c__Stramenopiles_XX;o__Stramenopiles_XXXX;f__Stramenopiles_XXXXXX,d__Eukaryota;p__Streptophyta;c__Embryophyceae;o__Gymnodiniales;f__Kareniaceae,Chla.m
SPOT_5m_PA_2002.05.01,1.077658575351415,-0.9372444451908502,-3.239829538184896,3.608175736391467,4.016467701505785,5.339586996411473,-3.239829538184896,0.12746629180157854,-1.2939193891295826,-0.46724081594511446,0.42373210794475025,-3.239829538184896,-0.8419342653865254,0.6721934672432504,1.658010261766015,3.4840029026363126,-3.239829538184896,3.305520122149524,-1.4480700689568415,-3.239829538184896,-3.239829538184896,3.7794671155301485,-1.2939193891295826,-3.239829538184896,-1.042604960848676,-3.239829538184896,-3.239829538184896,1.9249564357386184,-3.239829538184896,2.097708541516422,4.30925317262739,5.226701738429114,3.42074561165479,4.6249744651435645,2.088046630604685,0.3155185233045179,2.078290455659321,-3.239829538184896,0.05600732781943307,-0.061775707836949856,-3.239829538184896,-3.239829538184896,-0.4066161941286799,-3.239829538184896,-3.239829538184896,-3.239829538184896,2.668253399984035,-0.7549228883968953,-1.042604960848676,-3.239829538184896,0.37108837445932874,2.603714878846464,-0.9372444451908502,3.665923738126568,-0.8419342653865254,-3.239829538184896,1.580452027420141,4.16870102870973,3.838512041372775,-3.239829538184896,-0.14878708482657999,-3.239829538184896,4.2847316881004645,0.34368940027121386,3.543495662419064,-3.239829538184896,1.142197096488986,0.94982520384153,-3.239829538184896,0.4455365
SPOT_5m_PA_2002.06.01,3.063258011979589,-0.5584126924408972,-2.167850604874997,3.057896068838204,2.79499402538491,5.05032623352841,-2.167850604874997,0.6047381173647839,-2.167850604874997,-2.167850604874997,0.5401995962272128,-2.167850604874997,-0.7815562437551069,-2.167850604874997,-0.22194045581968425,1.909686839030722,-0.7815562437551069,2.00653666502064,-2.167850604874997,-2.167850604874997,-2.167850604874997,3.945831574957234,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,2.0218041371514284,-2.167850604874997,2.611272888236532,4.694907308176404,4.8969084229168045,3.6640318724085192,3.8604279153557006,3.9211942705718488,-0.08840906319516151,1.5698190134083712,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,-2.167850604874997,3.1000075541883305,-2.167850604874997,-2.167850604874997,-2.167850604874997,0.47120672474026115,1.9264939573471036,-2.167850604874997,2.1088155141410576,1.0510252199932033,-2.167850604874997,1.415668333581113,3.684351874899477,3.505472662296495,-0.22194045581968425,-2.167850604874997,-2.167850604874997,4.357179052968465,1.1994452251114769,2.856029915971279,-2.167850604874997,0.47120672474026115,-2.167850604874997,-2.167850604874997,0.35401365
SPOT_5m_PA_2002.07.01,-2.693217761784128,-2.693217761784128,-2.693217761784128,2.442580675266134,5.576283005396487,4.945462062091984,-2.693217761784128,-2.693217761784128,-2.693217761784128,3.332648212041187,-2.693217761784128,-2.693217761784128,-0.05416043216886912,-1.3069234006642372,0.9443683979422586,-0.9014582925560735,-2.693217761784128,1.8606591298164137,-2.693217761784128,-2.693217761784128,-2.693217761784128,4.843146176620383,-2.693217761784128,-2.693217761784128,-2.693217761784128,-2.693217761784128,-2.693217761784128,2.412727712116453,-2.693217761784128,1.7954186079480126,5.6135012814185625,5.259397349866872,2.4542767150293257,4.4432654468061195,3.123893398179076,-0.2953224889857573,2.127063803820909,-2.693217761784128,0.014832439318082535,-2.693217761784128,-2.693217761784128,-2.693217761784128,-2.693217761784128,-2.693217761784128,-2.693217761784128,-2.693217761784128,4.433673047114681,1.7012313928883112,-2.693217761784128,-2.693217761784128,1.4339166232609637,3.2982467853238546,-0.2953224889857573,2.9869548472329397,1.2770741517679944,-2.693217761784128,2.8751267419769695,4.350815135490557,4.633905530475165,-2.693217761784128,2.110803282949129,-2.693217761784128,6.264035182504774,-2.693217761784128,4.122422228290204,0.4848360685638182,0.862130299705286,-0.2953224889857573,-2.693217761784128,0.305
SPOT_5m_PA_2002.08.01,3.7909174177045504,-0.187063555515393,-3.278106008873709,3.479988495554022,1.7391738279412152,4.8024409569507895,-3.278106008873709,0.5930950020341816,-3.278106008873709,-3.278106008873709,-0.2335835711502856,-3.278106008873709,-1.3321958598183956,2.297843094272607,0.1558811956114372,1.597091314327443,-3.278106008873709,1.2757708827268317,-3.278106008873709,-3.278106008873709,0.12309137278844684,0.7994314350320106,-0.187063555515393,-3.278106008873709,-0.38773425097754455,-3.278106008873709,-3.278106008873709,2.172932444691992,-3.278106008873709,1.0913418435933124,3.9956803089711856,5.039415987413461,3.8103027698016856,5.37379288539482,1.4040252182505109,1.6271687695647206,2.3386650887928626,-3.278106008873709,-3.278106008873709,3.189592717230645,-3.278106008873709,-3.278106008873709,1.4132418733554344,-3.278106008873709,-3.278106008873709,-3.278106008873709,-3.278106008873709,3.396455382940717,0.7108780376905655,-1.3321958598183956,-3.278106008873709,0.30541292958240085,-1.6686680964396077,2.9183381189208113,0.38545563725593723,-1.080881431537489,3.639599600961596,3.808631925636868,3.5919474029244167,1.2966049696296738,-0.5055172866339275,-0.38773425097754455,3.8575813381544353,0.5720415928363494,3.16443415759449,-3.278106008873709,0.3328119037705157,2.6079980225764468,-3.278106008873709,0.3291
SPOT_5m_PA_2002.09.01,4.7504402462015705,-0.9284516796095046,-3.007893221289341,4.5824537243132255,2.139601255524113,6.064448652529552,-3.007893221289341,-1.2161337520612845,-3.007893221289341,-3.007893221289341,-1.62159886016945,-3.007893221289341,0.32431128888586436,1.7542807135084164,1.3228401189969912,2.4601669198457916,-3.007893221289341,1.211614483886767,1.166494048606297,-3.007893221289341,-3.007893221289341,3.1741916854272922,-3.007893221289341,-3.007893221289341,-3.007893221289341,-3.007893221289341,0.6030246913548849,2.6892002652160647,-3.007893221289341,0.9623986922627816,5.040575522379543,6.161625156166588,5.088010311671762,4.869503965063947,3.3253864068503507,-0.705308128295294,2.9582535178343523,-3.007893221289341,-3.007893221289341,1.5770742573812324,-3.007893221289341,-3.007893221289341,-3.007893221289341,-3.007893221289341,-3.007893221289341,-0.36883589167408193,-0.4429438638278027,-3.007893221289341,-0.6099979484909701,-3.007893221289341,1.3615546311776816,3.1211569887712054,-1.3984553088552394,2.855737954308757,-3.007893221289341,2.5830937592215166,2.421452407665101,3.459805504815014,3.9960809154333403,-0.2353044990495583,-3.007893221289341,-3.007893221289341,5.137076195798535,-3.007893221289341,4.277613327233446,-3.007893221289341,0.4260939831958064,-0.11752146339317537,-3.007893221289341,0.48133332
SPOT_5m_PA_2002.12.01,3.7438947339024677,-2.3105446123669022,-2.3105446123669022,2.006943501169408,3.0317896395979087,5.418751061943579,-2.3105446123669022,-0.5187851431388477,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,0.633894366799538,3.1532871926587074,-0.36463446331158966,2.4769471304151436,-2.3105446123669022,1.1551912904328239,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,1.4030274543374048,-0.007959519372857216,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,2.825253824683359,-1.2119323236987931,2.8074492000498523,4.374067115301024,5.038686212246432,4.033335821759428,4.892116584156335,3.2539757949557906,-2.3105446123669022,2.7264079900467264,-2.3105446123669022,2.55698983808868,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,1.4506555033266597,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,-2.3105446123669022,2.957313546696425,-2.3105446123669022,2.3528944817451647,2.451629322430853,4.542754480819175,3.833641021758743,-2.3105446123669022,1.1859629490995776,-2.3105446123669022,4.820354217929444,-2.3105446123669022,4.094683845663939,-2.3105446123669022,1.7325066554676471,0.32851271724835573,-2.3105446123669022,0.23849998
SPOT_5m_PA_2003.01.01,1.7144659853372977,-0.5062890894091163,-3.145346419024375,1.858599886921084,3.7100623795855534,5.247643168932557,-3.145346419024375,-0.6604397692363744,-3.145346419024375,-3.145346419024375,-3.145346419024375,0.4655714936198496,-0.3727576967845936,1.8313873233962,-0.10082398130095171,2.517614061111571,-3.145346419024375,2.5517470674810294,-0.054303965666059106,-3.145346419024375,-3.145346419024375,3.177218820902909,-3.145346419024375,-3.145346419024375,-3.145346419024375,-3.145346419024375,-3.145346419024375,2.9230791692197355,-3.145346419024375,3.1084823925510987,4.6223408581625325,5.211443250898839,3.868569055786153,5.361190192203334,2.6567719563526886,0.43817251943173563,2.0804002546888265,-3.145346419024375,2.6353970967679547,-3.145346419024375,1.5731524522707199,-3.145346419024375,-3.145346419024375,-3.145346419024375,-3.145346419024375,-3.145346419024375,2.9661209204783034,1.0593462003665914,0.2219494109620994,-3.145346419024375,-3.145346419024375,2.2391486437647146,-0.7474511462260036,3.2072829772951916,-3.145346419024375,1.4190017724434618,2.7762320006194408,4.327154325713184,4.0240035976462245,-3.145346419024375,1.7962960035849296,-3.145346419024375,4.86832772380831,-3.145346419024375,4.100308648570161,-1.065904877344539,1.599585709338875,-0.580397061562838,-3.145346419024375,0.3545294
SPOT_5m_PA_2003.03.01,-1.645061191769651,-1.645061191769651,-1.645061191769651,0.6575239012243941,2.908815699830889,4.555447982273039,-0.03562327933555132,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,1.7889260127154945,-1.645061191769651,2.116138923923911,0.9198881656918854,-1.645061191769651,-1.645061191769651,2.043818262344285,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,2.6453982493787396,4.017899288366294,4.693532886433531,2.48207319327544,3.697273060195159,2.6176186852716636,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,-1.645061191769651,0.7528340810287188,-1.645061191769651,-1.645061191769651,-1.645061191769651,2.898233590500352,-1.645061191769651,1.6130353462518308,-1.645061191769651,2.71164763491994,1.8514463696968289,-1.645061191769651,2.8657983147471984,-1.645061191769651,-1.645061191769651,2.908815699830889,3.5589454953071438,3.6924768879316665,-1.645061191769651,0.30084895728566163,-1.645061191769651,3.8643271448583256,-1.645061191769651,3.417533841257315,0.6575239012243941,1.2453105661265127,-1.645061191769651,-1.645061191769651,1.7768846
SPOT_5m_PA_2003.05.01,-1.3696497986761704,-1.3696497986761704,3.215317679994402,-1.3696497986761704,4.89565141406154,7.1867641058933485,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,0.23978811375793008,-1.3696497986761704,2.1268577627903102,1.3384004024260392,-1.3696497986761704,-1.3696497986761704,2.8047374712194664,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,1.5747891804902698,2.3192296554377663,5.4294060633826255,3.2254700514584194,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,2.600642114875951,-1.3696497986761704,-1.3696497986761704,3.5206993295455833,-1.3696497986761704,2.1856982628132435,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,1.8084040316717749,-1.3696497986761704,4.005628609007994,-1.3696497986761704,1.2694075309390884,3.255323014608101,-1.3696497986761704,0.9329352943178755,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,1.8084040316717749,2.741224065497141,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,2.893030078365145,-1.3696497986761704,-1.3696497986761704,1.6260824748778209,-1.3696497986761704,-1.3696497986761704,-1.3696497986761704,1.1045998
SPOT_5m_PA_2003.06.01,0.4449539532526341,-2.4454178046435313,-2.4454178046435313,3.1380785041381682,3.2814299429436664,4.432908663647794,-2.4454178046435313,0.2626323964586792,-2.4454178046435313,0.11953155281800587,1.466605200784615,-2.4454178046435313,-2.4454178046435313,-0.6536583354154759,0.5991046330798921,-2.4454178046435313,-2.4454178046435313,3.241557551696289,-2.4454178046435313,-2.4454178046435313,-2.4454178046435313,2.7910241581864184,-2.4454178046435313,-2.4454178046435313,-0.49950765558821786,-0.8359798922094308,-2.4454178046435313,2.8016062675169553,-2.4454178046435313,4.342427177666048,4.072253468268745,4.175987847120604,3.329133740900877,-0.04752253184516064,2.4598569737948983,-0.6536583354154759,0.988569399841615,-0.1428327116494854,-2.4454178046435313,0.11953155281800587,1.2181438414861159,-2.4454178046435313,-2.4454178046435313,-2.4454178046435313,-2.4454178046435313,-2.4454178046435313,-2.4454178046435313,0.8126787333779513,1.7740899005325756,-2.4454178046435313,-2.4454178046435313,1.524874108908591,1.803077437405828,4.386535760922325,3.0919164623750057,-2.4454178046435313,3.829344216598408,4.494804664476108,2.2819700140688095,-2.4454178046435313,0.03948884514446949,-2.4454178046435313,3.541034200640907,0.8126787333779513,2.4524219953073807,-2.4454178046435313,-2.4454178046435313,2.0654417018733193,-2.4454178046435313,0.35714287
SPOT_5m_PA_2003.07.01,-0.382002997258323,-2.579227574594542,-2.579227574594542,3.041173291122608,2.630258578246879,4.471761872473502,-1.480615285926433,-2.579227574594542,-2.579227574594542,0.12882262650766751,-0.4997860329147059,0.059829755020716746,0.8547596298906042,1.5151169876275583,2.318612225356369,-2.579227574594542,-2.579227574594542,1.5316462895787692,0.5562666413346076,-2.579227574594542,-2.579227574594542,2.836872827609878,-2.579227574594542,-2.579227574594542,-2.579227574594542,-2.579227574594542,-2.579227574594542,-1.8860803940345967,0.4165046989594483,3.272974905179932,3.312416637231229,3.538869623446806,3.6192511418977658,3.080254641165079,1.9746493170059987,-2.579227574594542,2.1998959185169875,-2.579227574594542,-2.579227574594542,-2.579227574594542,1.6548789300027167,-2.579227574594542,2.5565708624557195,-2.579227574594542,-2.579227574594542,-2.579227574594542,3.2985082071850966,-2.579227574594542,-2.579227574594542,-2.579227574594542,-2.579227574594542,1.3910643389575794,1.2049620593237185,3.015483805007297,2.962035970563884,0.36521140457189816,3.2259073943219465,4.609185161902412,1.8866805440600416,2.191457049871122,-2.579227574594542,-2.579227574594542,4.698020152036942,2.0358929422467176,0.5988262557534032,-0.01427821713300581,-2.579227574594542,2.0057399040760293,-2.579227574594542,0.5836666
SPOT_5m_PA_2003.08.01,-2.209164152473053,-2.209164152473053,-1.110551863804944,2.561520471992611,2.5444260386333113,3.9220623370100873,-2.209164152473053,0.09342094052099181,-2.209164152473053,0.4988860486291564,0.9688896778748921,-2.209164152473053,1.851278858073366,2.7880481212910615,0.624049191583163,-2.209164152473053,-2.209164152473053,2.9088296599437014,-2.209164152473053,-2.209164152473053,0.7352748266933871,1.4284220072533325,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,0.9688896778748921,-2.209164152473053,3.0057716051359327,1.9955284669179125,3.4710084565440136,2.8597400497471783,6.372880011262801,0.881878300885262,-0.4174046832449987,0.881878300885262,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,2.0249423521242056,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,-2.209164152473053,1.6826561456375728,3.1426939810030134,2.067501966543002,7.17647316136012,2.767569589947521,4.136472208355542,3.108955841371163,1.4797153016408826,-2.209164152473053,-2.209164152473053,3.1521280132363714,-2.209164152473053,1.086672713531276,-0.4174046832449987,-2.209164152473053,3.8684780908759806,-2.209164152473053,1.4807917
SPOT_5m_PA_2003.09.01,0.6775623489571245,-0.09562753927635725,-2.580534189064357,1.7761746376252345,2.1108136931647863,2.964643255415205,-2.580534189064357,0.6383416358038438,-2.580534189064357,-0.501092647384521,1.6821456879769583,0.5105082642939589,1.351291443659969,1.7099252520840338,0.5975196412835881,-2.580534189064357,0.19205453317542442,1.8738131071891502,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,1.2036554448539043,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,1.8738131071891502,0.05852314055090169,4.034191411139403,3.2830969865337396,4.56545027865003,3.187786806729415,5.948982752040712,-2.580534189064357,0.8534530154207891,1.0029847493917528,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,2.294663134136794,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,-2.580534189064357,2.7026695396736313,2.3892791105116435,1.8261850581998962,7.34466593037742,2.4946396261694694,4.10407753860357,3.3166196785723834,1.0570519706620285,-2.580534189064357,-2.580534189064357,3.277398965419102,-2.580534189064357,3.068440049096849,-0.7887747198363027,1.5783488942953143,3.83128407864554,-2.580534189064357,3.260143
SPOT_5m_PA_2003.10.01,2.215956666780804,-2.202883941015793,-2.202883941015793,2.515614930279301,3.070115617547953,4.399703951173542,-2.202883941015793,0.43617338859946475,-2.202883941015793,-0.5934460285816936,-2.202883941015793,1.1644118889706805,1.015991883852407,3.0174718840625308,-2.202883941015793,-2.202883941015793,-2.202883941015793,1.986770801010632,-2.202883941015793,-2.202883941015793,-2.202883941015793,1.092952924988535,1.4080339716284307,-2.202883941015793,-2.202883941015793,-2.202883941015793,-2.202883941015793,2.296925729314471,-2.202883941015793,2.641303145442797,4.277160620910859,4.499076424986747,2.361464250452042,4.440905792131878,1.9715033288798436,0.5697047812239875,2.101181152188376,-2.202883941015793,0.9751698893321521,-2.202883941015793,-2.202883941015793,-2.202883941015793,-2.202883941015793,-2.202883941015793,-2.202883941015793,-2.202883941015793,0.6874878168803704,-2.202883941015793,-2.202883941015793,-2.202883941015793,-2.202883941015793,0.9326102749133556,-2.202883941015793,2.2857524287163464,0.3620654164457431,4.666130509649912,1.4080339716284307,3.552858272571118,3.144223589701675,0.3620654164457431,-2.202883941015793,-2.202883941015793,4.636592497213049,0.3620654164457431,2.7097709447202583,-2.202883941015793,-2.202883941015793,1.9242504440292976,-2.202883941015793,0.44972724
